Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd,L_over_D,t_max,camber_max,dat_path,Quality,cluster_id
GOE 190 MVA MK.18 AIRFOIL,1,-0.11905423,-0.096136747,0.25881824,0.046771988,0.23684385,0.35378577,0.18011521,0.37926887,0.70259242,0.02083606,33.72002288340502,0.1259400667408742,0.05823835149638628,..\airfoil_opt\data\processed\GOE 190 MVA MK.18 AIRFOIL.dat,优秀,3
GOE 195 AIRFOIL,1,-0.08867501,0.02761808,0.13482229,0.076334594,0.18414514,0.27454425,0.18523743,0.29365842,0.65554855,0.019277605,34.00570506554108,0.08657940366353378,0.05172571798367233,..\airfoil_opt\data\processed\GOE 195 AIRFOIL.dat,优秀,1
GOE 225 MVA H35 AIRFOIL,1,-0.12239913,0.010447181,0.1959652,0.16465929,0.26605025,0.398032,0.30354609,0.42833738,0.91675809,0.023820429,38.486212401968075,0.13012341597317534,0.07648783025031779,..\airfoil_opt\data\processed\GOE 225 MVA H35 AIRFOIL.dat,优秀,3
GOE 226 MVA H36 AIRFOIL,1,-0.1345396,0.035982732,0.16057945,0.20584741,0.28749733,0.42725536,0.35826279,0.37122927,0.96321873,0.024920464,38.65171731954911,0.1400898060040679,0.08146579615691905,..\airfoil_opt\data\processed\GOE 226 MVA H36 AIRFOIL.dat,优秀,3
GOE 228 MVA H38 AIRFOIL,1,-0.13087224,-0.092179844,0.079344648,0.157171,0.31178285,0.48966792,0.34752898,0.42713417,0.97811741,0.025159284,38.87699705603705,0.17905440962081468,0.07175518046502127,..\airfoil_opt\data\processed\GOE 228 MVA H38 AIRFOIL.dat,优秀,3
GOE 233 MVA CA4 AIRFOIL,1,-0.10355244,-0.041508648,0.38744856,0.1598018,0.24091812,0.34949724,0.31334249,0.33300606,0.93909231,0.023615581,39.76579318543973,0.11491935063268194,0.08100602576363024,..\airfoil_opt\data\processed\GOE 233 MVA CA4 AIRFOIL.dat,优秀,3
GOE 234 MVA CA5 AIRFOIL,1,-0.11014492,-0.11706246,0.47898903,0.14914066,0.27439419,0.42369054,0.32189162,0.42988822,0.97988529,0.025634766,38.22485799168208,0.1407873649557724,0.09036416829948787,..\airfoil_opt\data\processed\GOE 234 MVA CA5 AIRFOIL.dat,优秀,3
goe482,1,-0.13048089,0.055450945,0.081793888,0.23436578,0.33850951,0.53333628,0.35924508,0.38298744,1.0058728,0.02787379,36.08668932355449,0.16542657878717879,0.08857122550441923,..\airfoil_opt\data\processed\goe482.dat,优秀,3
e385,1,-0.05740546,0.084279338,0.024550779,0.20109872,0.16893777,0.31274995,0.23641752,0.27184402,0.76417901,0.018911913,40.407282436208334,0.08448175806763551,0.05741364634982699,..\airfoil_opt\data\processed\e385.dat,优秀,1
e395,1,-0.12094157,-0.024365095,0.0008829002,0.16693485,0.19518625,0.32189528,0.29899994,0.32844271,0.71372285,0.020502887,34.81084639446142,0.12342938816081801,0.052209986493756355,..\airfoil_opt\data\processed\e395.dat,优秀,2
e396,1,-0.12396695,-0.029575219,-0.0028788737,0.15561621,0.20624507,0.33915723,0.32303543,0.32342686,0.7158063,0.021007004,34.07464957877858,0.13123010680482086,0.05414932478128915,..\airfoil_opt\data\processed\e396.dat,优秀,2
e397,1,-0.13000113,-0.053848394,-0.0067206332,0.14788614,0.20469748,0.33120859,0.34149084,0.32050208,0.69562961,0.021128976,32.923015767541216,0.1363882019734314,0.052641023618842105,..\airfoil_opt\data\processed\e397.dat,优秀,2
e398,1,-0.13309537,-0.053773418,-0.012776955,0.14523552,0.208935,0.37812398,0.30139293,0.31993222,0.69556102,0.021188092,32.82792145701463,0.1426404508019662,0.05262948128076307,..\airfoil_opt\data\processed\e398.dat,优秀,2
NASA LANGLEY NLF10215F AIRFOIL nlf0215fil,1,-0.11240793,-0.019791851,-0.27798823,0.26698198,0.21041123,0.34885986,0.28046456,0.33518241,0.68186199,0.020939033,32.56415852632736,0.1499059528029842,0.038462976835587394,..\airfoil_opt\data\processed\NASA LANGLEY NLF10215F AIRFOIL nlf0215fil.dat,优秀,2
ah79100b,1,-0.062784022,0.053223465,0.031015035,0.29475436,0.18688659,0.34389848,0.27337897,0.37321705,0.90668467,0.021361763,42.444280933179535,0.1003775459816395,0.06402894396536418,..\airfoil_opt\data\processed\ah79100b.dat,优秀,3
ah79100c,1,-0.083887407,0.095031696,0.019196595,0.22610302,0.19446636,0.34254993,0.27666488,0.47835463,0.85921816,0.0224516429999999,38.26972306659267,0.09980617415740942,0.06668425137526696,..\airfoil_opt\data\processed\ah79100c.dat,优秀,3
NASA NLF1015 nlf1015il,1,-0.11156446,-0.048898049,-0.18629407,0.22189861,0.19670915,0.32189817,0.36478542,0.4217538,0.73401184,0.0224036429999999,32.76305732956034,0.15113579823754214,0.04660207007313223,..\airfoil_opt\data\processed\NASA NLF1015 nlf1015il.dat,优秀,2
ist-mt1-12,1,-0.10719151,-0.068445472,0.089228609,0.23379445,0.15443038,0.32141777,0.33324069,0.40150276,0.82006214,0.022022616,37.23727190266588,0.11993813760075023,0.061443340766324926,..\airfoil_opt\data\processed\ist-mt1-12.dat,优秀,3
ist-mt1-15,1,-0.11803697,-0.086693955,0.22095679,0.23834992,0.21468576,0.42607072,0.47014744,0.38380138,0.97007305,0.027277917,35.562577963705955,0.150016161264454,0.08481477491307596,..\airfoil_opt\data\processed\ist-mt1-15.dat,优秀,3
ist-mt1-18,1,-0.19196934,-0.029291923,0.095499603,0.28497248,0.29728204,0.51308757,0.39154111,0.3927976,0.98802386,0.0283645329999999,34.8330734019137,0.17974184617455669,0.08168273460133187,..\airfoil_opt\data\processed\ist-mt1-18.dat,优秀,3
JN153 AIRFOIL jn153il,1,-0.10508692,0.029416648,0.0054864555,0.18507019,0.31605607,0.66386654,0.15032775,0.35983954,0.89218708,0.0265049329999999,33.66117092240918,0.17610020051085337,0.08193493021459543,..\airfoil_opt\data\processed\JN153 AIRFOIL jn153il.dat,优秀,3
AH 79100 B AIRFOIL,1,-0.062783732,0.053222078,0.031016022,0.29475389,0.18688989,0.34389229,0.27338798,0.37320841,0.90668059,0.021361703,42.444209153174725,0.10037762542975999,0.06402897559318473,..\airfoil_opt\data\processed\AH 79100 B AIRFOIL.dat,优秀,3
AH 79100 C AIRFOIL,1,-0.083928033,0.095091021,0.019152346,0.22612795,0.19715832,0.33776778,0.2830269,0.47187514,0.8599923,0.022425,38.34971237458194,0.09974258294692322,0.06670168154381394,..\airfoil_opt\data\processed\AH 79100 C AIRFOIL.dat,优秀,3
GOE 118 MVA MK7 AIRFOIL,1,-0.048361706,0.07244435,0.060129092,0.054892957,0.12351313,0.38383919,0.18362309,0.27939051,0.64184265,0.018230123,35.20780688095192,0.08671309764124244,0.05787172615435885,..\airfoil_opt\data\processed\GOE 118 MVA MK7 AIRFOIL.dat,优秀,1
GOE 14 AIRFOIL,1,-0.058075844,0.17729984,-0.044932544,0.075360932,0.31299486,0.33063801,0.26607322,0.24000835,0.70528243,0.020606574,34.22608872294832,0.1004987674391849,0.06969095921770466,..\airfoil_opt\data\processed\GOE 14 AIRFOIL.dat,优秀,3
e591,1,-0.14143891,-0.021196045,0.018629313,0.26158255,0.3230846,0.4130044,0.26325795,0.45057517,0.89377918,0.024494097,36.48957461056842,0.15618837622633142,0.06452693532641281,..\airfoil_opt\data\processed\e591.dat,优秀,3
GOE 303 FRIEDRICHSHAFEN G03 AIRFO,1,-0.072386146,0.092601892,0.014849838,0.03484666,0.23969331,0.32241576,0.23488602,0.33248695,0.64729111,0.019549607,33.11018528403154,0.09922589344056056,0.05904722849101563,..\airfoil_opt\data\processed\GOE 303 FRIEDRICHSHAFEN G03 AIRFO.dat,优秀,3
GOE 304 FRIEDRICHSHAFEN G02 AIRFO,1,-0.071486735,0.128551,0.04259405,0.052858387,0.24888163,0.29658433,0.27577523,0.29271368,0.69056203,0.019650608,35.142018506501174,0.09101643109318282,0.06371487972177585,..\airfoil_opt\data\processed\GOE 304 FRIEDRICHSHAFEN G02 AIRFO.dat,优秀,3
fx63100,1,-0.069914337,-0.026287193,-0.010540032,0.23792297,0.19902952,0.24108821,0.24486815,0.25134686,0.70766232,0.018662933,37.918065718823506,0.09925740464817011,0.04354050698813966,..\airfoil_opt\data\processed\fx63100.dat,优秀,1
fx63110,1,-0.083655969,-0.042132319,-0.022286773,0.23540102,0.21351939,0.25529736,0.25849892,0.25238593,0.70578906,0.019098728,36.9547678777351,0.10993176158542982,0.04354525595760681,..\airfoil_opt\data\processed\fx63110.dat,优秀,1
fx63120,1,-0.085805834,-0.028700276,-0.012210858,0.2832097,0.23883526,0.28993316,0.29353788,0.30167613,0.81467491,0.020739676,39.28098539244297,0.11896848447569584,0.052376382247584015,..\airfoil_opt\data\processed\fx63120.dat,优秀,3
fx63137,1,-0.092026423,-0.043757348,-0.015123462,0.33091301,0.26916922,0.33875742,0.32073899,0.36354298,0.90482651,0.02290145,39.50957297463698,0.13688275702302782,0.05927523585466484,..\airfoil_opt\data\processed\fx63137.dat,优秀,3
fx63137sm,1,-0.095213612,-0.034059161,-0.029403179,0.33792521,0.26965762,0.33399712,0.32888721,0.35509765,0.9091892,0.022979213,39.56572403067068,0.13636702493378614,0.05906711936185029,..\airfoil_opt\data\processed\fx63137sm.dat,优秀,3
fx72150a,1,-0.071215069,0.00046918128,0.075812869,0.29859528,0.23011997,0.48950407,0.43523794,0.33148495,1.0398023,0.026721834,38.91208589949328,0.14927665912824545,0.08404998359965787,..\airfoil_opt\data\processed\fx72150a.dat,优秀,3
dae21,1,-0.084687824,0.048664656,0.044658807,0.10641085,0.24652806,0.32894063,0.41642627,0.15005906,0.7393691,0.022571266,32.75709479477137,0.11838744671087635,0.06623648989870701,..\airfoil_opt\data\processed\dae21.dat,优秀,3
DAE31 AIRFOIL,1,-0.089223581,0.070961358,0.062722144,0.12140364,0.25130898,0.30402778,0.4109824,0.23359548,0.78967145,0.021561543,36.6240695297178,0.11059298348331924,0.06839088253369736,..\airfoil_opt\data\processed\DAE31 AIRFOIL.dat,优秀,3
goe405,1,-0.099369193,0.11913156,-0.019576327,0.068139317,0.22331542,0.38466993,0.2855002,0.35771516,0.70358771,0.021025045,33.464266544970535,0.11253769149473417,0.06607604662053666,..\airfoil_opt\data\processed\goe405.dat,优秀,3
goe430,1,-0.17979289,-0.03211581,0.0083294517,0.14790632,0.2241841,0.31759295,0.26857912,0.32302897,0.67085586,0.02060466,32.558453281927484,0.13403004231037854,0.048728280694795414,..\airfoil_opt\data\processed\goe430.dat,优秀,2
goe431,1,-0.1110111,0.0094580707,0.1927151,0.17652625,0.24778637,0.32782291,0.33168681,0.39121864,0.8784158999999999,0.022734939,38.63726663176884,0.11584573508675869,0.0727585441638711,..\airfoil_opt\data\processed\goe431.dat,优秀,3
MH 112  Airfoil,1,-0.14845142,0.021584682,-0.019092341,0.21344489,0.32802279,0.41414517,0.41830902,0.41388628,0.87746551,0.02641322,33.22069440984476,0.16285719848526067,0.07352978480294313,..\airfoil_opt\data\processed\MH 112  Airfoil.dat,优秀,3
MH 113  14pt62,1,-0.12050275,0.019912005,-0.0058352128,0.20511426,0.29335235,0.39499103,0.36457267,0.40401691,0.85748333,0.02433344,35.23888648707293,0.14676256945257316,0.06893440860261482,..\airfoil_opt\data\processed\MH 113  14pt62.dat,优秀,3
MH 114  13pt02,1,-0.096663156,0.026585925,0.0030678456,0.21167424,0.26007717,0.37087009,0.32898876,0.40195734,0.85032122,0.0230084539999999,36.95690375372477,0.13071391247981218,0.06578666996293481,..\airfoil_opt\data\processed\MH 114  13pt02.dat,优秀,3
MH 115  11pt06,1,-0.088770509,0.02963396,-0.00014417578,0.17898173,0.22255067,0.31937137,0.27069026,0.33491049,0.75702833,0.020377282,37.15060379495166,0.11119367360233866,0.0557203646517459,..\airfoil_opt\data\processed\MH 115  11pt06.dat,优秀,3
MH 115 11pt06,1,-0.088770509,0.02963396,-0.00014417578,0.17898173,0.22255067,0.31937137,0.27069026,0.33491049,0.77029424,0.020608981,37.37662915017487,0.11119367360233866,0.0557203646517459,..\airfoil_opt\data\processed\MH 115 11pt06.dat,优秀,3
goe441,1,-0.15974082,0.045422441,0.059010249,0.22142268,0.30908049,0.50595484,0.30797676,0.42736488,0.93931706,0.0262163789999999,35.82939733973191,0.1613869247045672,0.07969823382371578,..\airfoil_opt\data\processed\goe441.dat,优秀,3
goe447,1,-0.11547013,0.13606269,0.043271197,0.038344112,0.25479122,0.43811558,0.36777567,0.42091765,0.81000337,0.024611535,32.911533961615966,0.12728719103143252,0.08095503886042597,..\airfoil_opt\data\processed\goe447.dat,优秀,3
NACA6409 9 n6409il,1,-0.081119605,0.11047411,0.026819888,0.11164736,0.18516695,0.33095585,0.24224905,0.32968947,0.71852472,0.019511833,36.82507532736673,0.09019934324797785,0.060648111006707174,..\airfoil_opt\data\processed\NACA6409 9 n6409il.dat,优秀,3
fx60100,1,-0.07784174,-0.092838934,0.041014042,0.14035031,0.18541686,0.21089115,0.21925468,0.20888274,0.5716419,0.017575815,32.52434666614322,0.09990448233708499,0.03566415366923155,..\airfoil_opt\data\processed\fx60100.dat,优秀,1
fx60100sm,1,-0.079239253,-0.089986852,0.037745471,0.14116692,0.18457558,0.21223273,0.21564537,0.21102716,0.57106147,0.017567016,32.50759662312597,0.0997247968644254,0.035474207413444564,..\airfoil_opt\data\processed\fx60100sm.dat,优秀,1
E591,1,-0.14143891,-0.021196045,0.018629313,0.26158255,0.3230846,0.4130044,0.26325795,0.45057517,0.89377918,0.024494097,36.48957461056842,0.15618837622633142,0.06452693532641281,..\airfoil_opt\data\processed\E591.dat,优秀,3
hq359,1,-0.050637941,-0.01584956,-0.052861506,0.13474506,0.1793221,0.19975117,0.24093183,0.21372985,0.56317899,0.017259525,32.630039934470965,0.08938235309135263,0.03528692610468593,..\airfoil_opt\data\processed\hq359.dat,优秀,1
goe164,1,-0.080217097,0.12155952,0.13879214,0.086418929,0.21928112,0.35910001,0.14638853,0.39317865,0.7535,0.020041795,37.596432854442426,0.0886353466723686,0.06654067843503517,..\airfoil_opt\data\processed\goe164.dat,优秀,3
goe165,1,-0.064172372,-0.15464595,0.28244138,0.070798083,0.22229113,0.37731676,0.12978614,0.39228927,0.71486826,0.020351364,35.1263070131319,0.12338013031236791,0.05592666361872961,..\airfoil_opt\data\processed\goe165.dat,优秀,3
goe173,1,-0.0238842,0.11138032,0.04786844,0.069994085,0.20998966,0.34284258,0.15047566,0.29569326,0.67320898,0.018774431,35.85775675438579,0.08037303000677812,0.06070336498461224,..\airfoil_opt\data\processed\goe173.dat,优秀,1
goe174,1,-0.056142552,0.10121255,0.03455071,0.04639464,0.21703568,0.32583067,0.15703415,0.28722542,0.6280323,0.018431218,34.07437858962984,0.08665674255537736,0.056510934790104037,..\airfoil_opt\data\processed\goe174.dat,优秀,1
goe176,1,-0.091403166,0.053016192,0.086184551,0.063429046,0.22921508,0.33543507,0.1647577,0.31312242,0.66103641,0.019167242,34.487820939496665,0.10139878724852558,0.05577628630898662,..\airfoil_opt\data\processed\goe176.dat,优秀,3
goe190,1,-0.11905423,-0.096136747,0.25881824,0.046771988,0.23684385,0.35378577,0.18011521,0.37926887,0.69649319,0.0207463,33.5719231863031,0.1259400667408742,0.05823835149638628,..\airfoil_opt\data\processed\goe190.dat,优秀,3
goe195,1,-0.08867501,0.02761808,0.13482229,0.076334594,0.18414514,0.27454425,0.18523743,0.29365842,0.65571959,0.019064743,34.39435768947948,0.08657940366353378,0.05172571798367233,..\airfoil_opt\data\processed\goe195.dat,优秀,1
goe233,1,-0.10355244,-0.041508648,0.38744856,0.1598018,0.24091812,0.34949724,0.31334249,0.33300606,0.92243829,0.022650262,40.72528123515745,0.11491935063268194,0.08100602576363024,..\airfoil_opt\data\processed\goe233.dat,优秀,3
goe234,1,-0.11014492,-0.11706246,0.47898903,0.14914066,0.27439419,0.42369054,0.32189162,0.42988822,0.99007502,0.02560629,38.66530528241303,0.1407873649557724,0.09036416829948787,..\airfoil_opt\data\processed\goe234.dat,优秀,3
goe239,1,-0.10687431,0.028565925,0.11218644,0.053546853,0.22255848,0.37558554,0.19441951,0.35724328,0.68712439,0.020153372,34.09476042024134,0.11316416111353879,0.05988207505509603,..\airfoil_opt\data\processed\goe239.dat,优秀,3
GOE 241 MVA PR1 AIRFOIL,1,-0.092114709,-0.13153238,0.17563812,0.25752112,0.39683178,0.49972018,0.38077073,0.46447561,1.0273289,0.029611804,34.693222337956854,0.18950615189074382,0.08399227184019341,..\airfoil_opt\data\processed\GOE 241 MVA PR1 AIRFOIL.dat,优秀,3
GOE 242 MVA PR2 AIRFOIL,1,-0.064012255,-0.15253654,0.18600867,0.30295456,0.28012434,0.48812636,0.30899324,0.39704053,1.0119913,0.025876039,39.109204465181094,0.1639454134275833,0.07540220622579173,..\airfoil_opt\data\processed\GOE 242 MVA PR2 AIRFOIL.dat,优秀,3
GOE 243 MVA PR3 AIRFOIL,1,-0.1270011,-0.1484632,0.17709889,0.37839366,0.40780855,0.44868953,0.42256296,0.43958497,1.1061002,0.030581819,36.168554918201565,0.19238734739848276,0.08458205605038059,..\airfoil_opt\data\processed\GOE 243 MVA PR3 AIRFOIL.dat,优秀,3
GOE 244 MVA PR4 AIRFOIL,1,-0.1093667,-0.0095225008,0.20766132,0.34344007,0.44786488,0.45997122,0.46957156,0.48735664,1.1797895,0.033189856,35.54668932579883,0.17735069680780008,0.10061339882026138,..\airfoil_opt\data\processed\GOE 244 MVA PR4 AIRFOIL.dat,优秀,3
goe118,1,-0.048363447,0.072444443,0.06012931,0.054892863,0.12351317,0.38383903,0.18362308,0.279391,0.64184209,0.018230119,35.207783887751916,0.08671325780164107,0.05787166955285536,..\airfoil_opt\data\processed\goe118.dat,优秀,1
goe29b,1,-0.093648129,0.18954372,-0.024933336,0.10334008,0.28078282,0.33873724,0.2120579,0.23939466,0.70326586,0.019844458,35.438904907354996,0.09763313234874556,0.06636563335270966,..\airfoil_opt\data\processed\goe29b.dat,优秀,3
EPPLER 395 AIRFOIL,1,-0.12090077,-0.024569499,0.0010738182,0.166839,0.19517889,0.32190708,0.29898909,0.32844671,0.72386707,0.020510012,35.29335185176878,0.12344585001800701,0.05220825190789194,..\airfoil_opt\data\processed\EPPLER 395 AIRFOIL.dat,优秀,2
EPPLER 396 AIRFOIL,1,-0.12397049,-0.029557348,-0.0028952518,0.15562404,0.20624333,0.33916122,0.32302844,0.32342934,0.73990702,0.021681778,34.1257538934307,0.13122863317825534,0.05414934219507645,..\airfoil_opt\data\processed\EPPLER 396 AIRFOIL.dat,优秀,2
EPPLER 421 AIRFOIL,1,-0.13891402,0.13253703,0.074717243,0.1491601,0.30687641,0.53612659,0.26179914,0.4311,0.92806725,0.025522367,36.3628988643569,0.14595097303773327,0.08712814734334437,..\airfoil_opt\data\processed\EPPLER 421 AIRFOIL.dat,优秀,3
sg6043,1,-0.084258113,0.056120151,-0.018750582,0.19522145,0.21324567,0.27398985,0.28565241,0.37662167,0.76633913,0.02047419,37.42952126555434,0.09994772897614315,0.05509713183119108,..\airfoil_opt\data\processed\sg6043.dat,优秀,3
usa98,1,-0.21071942,0.026954829,0.06569659,0.13457712,0.25625918,0.39119531,0.29610221,0.45393279,0.77182189,0.023632667,32.65911079777835,0.14563359418579755,0.06571520310861498,..\airfoil_opt\data\processed\usa98.dat,优秀,3
CH10 smoothed,1,-0.072447195,0.13317963,0.12688412,0.31919813,0.25666844,0.47869131,0.46897533,0.49476892,1.1989698999999998,0.030111515,39.81765447537262,0.12850563683654043,0.10239007555128726,..\airfoil_opt\data\processed\CH10 smoothed.dat,优秀,3
GOE 482 AIRFOIL,1,-0.13048089,0.055450945,0.081793888,0.23436578,0.33850951,0.53333628,0.35924508,0.38298744,1.0058728,0.02787379,36.08668932355449,0.16542657878717879,0.08857122550441923,..\airfoil_opt\data\processed\GOE 482 AIRFOIL.dat,优秀,3
GOE 501 AIRFOIL,1,-0.13434873,0.0096664637,0.08002735,0.14334663,0.24723874,0.34743497,0.33213153,0.33950718,0.8058294,0.022810999,35.32635287038503,0.1283661435210921,0.06421636519041539,..\airfoil_opt\data\processed\GOE 501 AIRFOIL.dat,优秀,3
goe241,1,-0.089842471,-0.14171978,0.18741466,0.25052934,0.39683124,0.49959604,0.3811022,0.46423668,1.0226325,0.0296026779999999,34.54526985700427,0.1901770824563035,0.08399262649663744,..\airfoil_opt\data\processed\goe241.dat,优秀,3
goe242,1,-0.064012546,-0.15253517,0.18600654,0.30295503,0.28012505,0.48812299,0.30899859,0.39703715,1.0119912,0.025876037,39.1092036234142,0.16394521958549502,0.07540223570699356,..\airfoil_opt\data\processed\goe242.dat,优秀,3
goe243,1,-0.1270011,-0.1484632,0.17709889,0.37839366,0.40780855,0.44868953,0.42256296,0.43958497,1.1061002,0.030581819,36.168554918201565,0.19238734739848276,0.08458205605038059,..\airfoil_opt\data\processed\goe243.dat,优秀,3
goe244,1,-0.1093667,-0.0095225008,0.20766132,0.34344007,0.44786488,0.45997122,0.46957156,0.48735664,1.1797895,0.033189856,35.54668932579883,0.17735069680780008,0.10061339882026138,..\airfoil_opt\data\processed\goe244.dat,优秀,3
GOE 405 AIRFOIL,1,-0.099369193,0.11913156,-0.019576327,0.068139317,0.22331542,0.38466993,0.2855002,0.35771516,0.70358771,0.021025045,33.464266544970535,0.11253769149473417,0.06607604662053666,..\airfoil_opt\data\processed\GOE 405 AIRFOIL.dat,优秀,3
GOE 418 AIRFOIL,1,-0.18746667,0.096730298,-0.068814886,0.037155784,0.2952897,0.29686752,0.26901966,0.23583155,0.70081914,0.018699538,37.47788528251339,0.1281161720054103,0.05101099386964708,..\airfoil_opt\data\processed\GOE 418 AIRFOIL.dat,优秀,2
GOE 431 AIRFOIL,1,-0.1110111,0.0094580707,0.1927151,0.17652625,0.24778637,0.32782291,0.33168681,0.39121864,0.88058157,0.022767495,38.67713905284705,0.11584573508675869,0.0727585441638711,..\airfoil_opt\data\processed\GOE 431 AIRFOIL.dat,优秀,3
